business_id,avg_ratings,counts
usmWjatZCCVaLHHapdDICQ,4.0,15
oGIrd1goDHNwhD04gjh52Q,4.29,14
438PWr0GLaVbZ-Cj3WyYYA,3.14,35
LXhL5X3edNRy7epku6UAEw,3.67,6
fKoyvPd1eJOa9EcZ6sk4gA,4.63,43
-RWF1l9kbp2woe3xoQYeVA,3.61,44
LhQWgE5mqgTc0--wOQC9IQ,3.5,4
5tYLVPc2PKnj6E62sY6QMg,3.5,361
bZ2Txt7X_OLHn9wvCESNgw,4.33,3
pvMeUi5Lw2O5vIXg9_EvDg,3.71,28
KB8R3riLsjiuKTLGts3uKw,3.4,30
CovCgffklC_E0b2QHZ-gWw,4.14,14
pzABWy-4UwT6GJycr42G5w,4.18,145
5ZuOpHt4cRcVL9x4bb6VIA,4.38,24
b2vjMZ_PvExZd3JSd3rsaQ,3.5,6
iEkhHNjIBoMvKhajkZMeWw,4.23,13
8ybK693HDdSGs8EwGrfJCA,3.1,60
LdI-fcJDXGE7ns_jwWY2ow,3.77,203
sahREXPiD2JfNGPx_ImOCw,4.71,7
gYeNI6qp7GcgUa7poIY-Ag,2.7,23
TzVog3exPAvHHsX-_VFTjA,4.4,5
PlmZQ_ZJU6kQuhpynoG1Bg,4.4,5
SoLrPugLRmqK-thUhHbkfQ,4.57,7
06QAx0Xk6TtOILWtqGcTYw,2.8,5
sEs-qsSnXDtbNE2Ly0lQDQ,3.71,70
DJFMpVxH2Vm81NfDdFK4xQ,1.5,4
F2aOcE-K4nsc1GUToPM1jQ,3.49,74
tUuHLgPKuEVg_mdzfrVY8w,4.14,14
Ti2nzKxME-x5t8ny2-NjaQ,3.8,15
mWWAHqW3twlp4ddY9lA0BQ,5.0,5
n4mfUCDXHsg0GH50HzJpug,3.22,18
gqtuCbwYOSjKQQ6rSUQEzw,3.57,14
mLH4DEWVcYVFHwsVNyb-uw,4.0,26
cny9rhnhcYsJuTq2q4wp2A,3.72,72
1F-pelV0fTduYV_vCrvjLA,3.86,183
viQLBKFtCQkPykFUulVeuw,3.0,7
MEgNULnEYQ40EDxkTpfHxw,4.38,37
hOWOQ0lc6sM_vqkf-fLgZA,3.17,36
3Jl1bRJDncBJcpgjTqV9Bw,3.67,3
sHgHBqs5eaRIOcuJiNybzA,4.18,226
MSNnbF47wqPmPuvi_jKSGw,2.6,5
dXLRevtIEnAvjUhPM_zTEg,2.08,12
jSDLdzm7ZbMWL3g3D2GU9w,4.29,272
8PsQqhrAH5uqJ7HODOmXYg,3.32,19
0w8fZao3bZYF57vyYoJjZQ,3.67,3
9kdUXcx-0d93fEBqp4kcpg,3.56,9
ac8nkInkJF32DUM4VYW17Q,3.14,76
4kM-mP7z1nP015R2Tlz1Tw,2.81,21
k8bSp5BfCNCKqTXcKALXtw,3.87,559
IWwt0vm8lYbVoyGSPd2Z9A,4.01,480
sRtMupSMALp5Ov4JQ4OE1A,4.75,4
qls-_r8KdQw4lH9x60qYEw,3.23,13
dO6_1mOtPTSdFzpRF5md4w,2.0,3
H6F8CVOFILdnSUQtmvy_zQ,3.78,36
nucUevm90ef7-UP72cHHlg,2.5,8
ELDBfzyUWqME873h-_RcWA,3.14,7
ZoQAOnEFnyHjSpomtfqesA,4.12,82
iQDJvMC2q3_H4kfMz3gwPQ,2.8,5
BqB7P_2SkevtNbWoIY5kCw,4.11,151
hY0E4jeIyDgLVf7_OelKBA,3.26,114
wlOnJ0rh9lukcqIbVBEMCA,3.0,4
srRHrm6V4-KWKtB7TZR9vQ,4.55,80
yktWUtKBja_Lzk3wwR6RFA,4.16,81
UxXT8TmSiIwSh1J-V_KSlg,3.92,71
xdv2kvaZodkWvTSV6pSSpA,4.1,69
YD7XUGQBqZgJIjC_FWr2Cw,3.43,7
SU7ZGzxJgc_gE7n66glm2g,4.56,9
-PA_1J9JzxLcluTOw2gZjw,3.46,48
08In-bFs8JOmSTDlQ0BfFw,3.0,9
6Oh_zSwy3ec-ThAqHqGj9A,3.77,52
aYbnKa_K4FETXXkm93ahdQ,2.17,6
bVn6Eix6LzCx0nIWjOo6Vw,3.97,33
sreJxo2DIsWlYBQ0-l-k8A,2.71,59
abxlR9wwMYIRgGOr7rPQ6Q,4.56,9
trNqOK4uT3CwD_ySZMX6Aw,4.25,4
cdEyO3XRIrHH7ZCjCsxXqA,1.86,7
TR8X4QVtdyx7fOOo5wDsHw,3.93,14
HwV8GG9ws_U-rKYVcTjQ2A,3.78,9
bVNXS0uMq3BKIrnLHTvpbg,3.0,12
HWaJi_RfizKKeoDMQKf-Yg,3.33,3
foY-GIuBLWTFnjnwAMpLqw,4.69,13
JA7igi_k1pm3EK9K7D5EJA,2.84,25
J7XRfg3ScS5K7UyM5Te-ng,3.88,17
Qf4HvDnEExJ-CCJqJobKeA,4.68,37
O6MsxkGJFeYFDwEnu1t1qw,3.6,5
jFVSwucWbmpdd_kGw6djMw,2.75,4
9aw0t0rlACKkMaxsX0KlKA,3.83,6
kPh2gPvd8moVx6gNf2iHsA,2.23,40
5oAN-BHWevt2ndiFqcJGSA,3.5,4
5I4JLAM-vJihsJbhqTfO-A,5.0,12
f8RDqqTEuOPEuWQYeyWkew,4.38,8
QSagAN6qbWZptWd-TPtrlw,4.5,8
JYXzpcoldQsZthTKXMTegQ,4.04,26
6NIGsrw1JwjA0HX664amdA,2.44,9
2XXwiASSS6685OhWWnIt_A,4.03,29
68euKezXqyvsE49cIGdL2A,3.4,92
CVk_Jk7vU9JlP-U_fArQqA,3.08,13
fGhu7d7oW09qDgVI5CZV7g,2.7,63
4zT0uX0TYjIZckPdtkOYSw,2.5,2
zaEKEILkFYBeARF_rXAJdw,4.33,9
vmFktEQkPfujRjNRRuA8Gw,5.0,3
VttoTCACG8MRWrh3bnKyPg,4.18,38
gFwLFAWDBttqqq-6wpvBdw,3.7,10
TUxTmesE3H5t94PXgWEuNQ,2.55,11
kGQojQzVBP39GrQAN6fN7A,4.0,2
gTXSJ9lJOYtpuUqAWDxX2g,3.75,12
JXu6H3o0G0SRw7AFrbc4qQ,2.62,13
t-cM-sIkmJKO_9RZDARusA,4.14,21
gERW5IQPZyPz7TQvKus1mg,1.0,2
tivsKnm_AbsznVJcOXE2Fw,3.33,3
Blm61M5ZtwwtUMVYTSTaiQ,1.25,4
u-l-qJ8V0P30Jf5wv3egBQ,4.0,3
BxjO2aY6l4uOVN9EiEVptQ,3.69,26
bx5Yc7-_E8wz3Lahpq88mQ,3.82,38
kjUmuScUubdQ9xzfvAT8mw,3.47,17
eFDOjI73araciZu3samE1Q,3.33,3
k2JlEtJIvZN-2bwt5BGJHQ,3.28,50
ccRPyxvCzkhwpb5ClCbTsw,3.06,120
h53YuCiIDfEFSJCQpk8v1g,3.69,71
QAUDLYNxhHGdUn5YP7au_w,2.78,9
azpyEjBfx32kl4MMuxrmpw,4.18,28
vIcxwc4fnJJEHiNg6xpY_g,3.67,3
ScvhAJe5lIJ7_SIvNTDfgg,2.86,58
M9PFIaQV63vq_vQdnjIzyg,3.69,97
qlgAl9biUkK1wvmJ4ggDFg,1.59,27
GuQ-ZeBVq1sjNkUgVPM0cg,3.67,9
1BR0QpmxXzRZv14wvW5rtQ,3.5,4
403UrxH1PJEZe3YT7UJ9eQ,4.33,3
At17RQjitKNCtLfn4klKVQ,4.0,1
0ZkFx-kMwyRFOtgrqbBVGA,2.5,16
FBz4APP7xyIaUfwEHUBBYg,2.93,30
Q1OkfcliHYDzbGofUE_Z7g,3.31,13
RCreCD-8sqSljl7hlzjU0Q,2.64,11
jBU3y-V_F037YdTWuqF_uw,3.85,220
Ao7CfxWU45hDPhWoa5STLg,3.77,13
yOYFhiTjT-SM4spKtDk92w,3.73,37
V90_FY9KdDdIJS1AlL1ydg,4.5,14
CESMPxEWnj42f4nTXV3_yw,3.74,19
DXhc4WWLe89nF2HBRT2iVQ,2.86,28
MSMdhoUraQ0DLLwmLbM28A,3.47,19
54HWTbaimVPsPqfUN8-liQ,2.59,17
gI7uZr2ewaFtIcDCT4l1Lg,2.33,3
YknGA-U9FsSvVVTlULBlUw,4.5,22
goLadHq-tQII-WCrqjVnIQ,3.0,4
bCMnhi5wKBYAgzI_KNmvVA,4.81,27
RyLg6AWj1SE8IPAKLvt6ZA,3.82,17
F8ezW6hYgmQYBmXOVjhytQ,2.87,15
XAOFXIH4KoI6vJldb_Uz_A,3.17,24
yCC83aS-Nz8p8uTvZPu0jw,2.77,26
xopQn_MCE8bSBOyhsj6pVw,1.33,12
BLuvXw3UMS51o3e3nRwXFQ,3.18,68
Dlcq5WrqBbHv3t3iC_9FZA,3.62,29
ski9Qksey7E08R5vHv2bzw,4.39,23
B5ypg5HZFK1rEQIJQhGvCA,3.42,19
9Xa3rlQpLoARf4ZIXB9_TQ,4.52,25
FW2Z4ll4zSOEDAJX9-wBZA,4.14,35
PeGL1EzeTAw5qNZYwhaaGg,4.42,12
fofa3o-APEmML_ODt0Le5w,3.67,3
3ed5LXW0Tqdhxdl8V6NPvw,3.33,3
IJq0aAlD-johUS4IzJjA1w,3.43,7
lLt_fT0SdOEe8hHyGcoloA,2.88,58
fgrjVlq6aOFAruRkm09TRA,2.67,3
Bgkngitnems-F7NQTmMhBQ,3.38,13
OFRbcSIGhjF3E_HwleEpXQ,3.53,15
A7W9XAwUZ4wlZjAsG6c-Cg,4.33,3
P7wKlbSRsoRrfH3DFOY08A,2.94,48
fkPYzU7ovRHcq3BkTxTEdw,4.75,4
DDtH6HQKEb_wAu1_syg0-A,5.0,4
qGLbC9dAM1c40MN3aVaDIA,4.0,2
DlCtdbceo4YNSI53cCL2lg,3.19,254
ueGdEChyilGkiVKQqo0iLA,3.86,14
7eiSjE-Q8Z9hJXkzfUYlhA,3.0,2
FD6OocZdFUfE2J5H0WN4fA,3.33,15
69il2O11WbxwzIpCmeAQAg,1.71,7
Fvya_aFtskG4yROJuV-eJQ,3.82,22
xiGt6SFOe1S6mHjLD8bK_A,4.57,23
YO7UHZCxARXkffdD3Btbsw,4.7,10
bIr-tRqiHbzJcx--LzEQLQ,3.6,5
H0UWIZCL3f_blpL7rQdgPg,3.33,15
rDzvwiusMr5MMZxXo1GfMw,2.61,18
qRWqgckimeoZaBaRTyV27A,4.25,398
igGKppVRUIyuk1osdDSZuQ,3.33,3
FHUEcYG-s-p1acJz_Z5aNQ,2.38,8
wGKzfGK6YBJgPdSNvMG04Q,2.25,4
mBlYtsMs6fYI8BE8pfuu3A,1.5,14
qL9uCncUxiGbVsp_nKs2Cg,4.4,5
6Sju5af4E0CnxngJcE1RPQ,2.44,64
GaNqpIYQuLKPjCW85MF8_Q,5.0,2
Bn-uexjtzqZfeQKpxLMTDA,3.93,67
xYJcJxwmuhCtMr4WMz0-QA,2.0,3
EFLWK90d4IKBB-WHQoCz-w,4.0,10
sizgL4E5YgQERAz9OUjObw,4.38,8
sXKtPqy1WpecJRJGosJCiQ,4.5,28
jplGMzlErHf985akNin92g,3.58,24
_fn0UIgqzCtxXcmHRi8FOw,4.02,460
kKjWZjSoc-g8mG13Lwu9Pg,4.11,36
UCYftiugayon2gdUGyCLTw,4.5,2
O8VZStQqbwvHb8aayyTIWg,2.0,12
j15ntY0C4C1Q4oVvYw6H4A,3.0,3
ReIfqv0Bm5n_x5-rPL3L9w,3.95,21
XLezEM1hAnBT9uO-mIRZDA,4.3,125
sWnYWXqbcjEOAD2LhsmM3Q,4.29,17
BwzY3d4tlt9--GfLoplU7w,2.0,4
R98zudw14ZLyTKrkq3ByLw,5.0,4
pOaM7FkXM8lEQmqA32gqUw,2.0,11
aXRtJioBYidoHdS2GTTKhA,3.58,130
bjUH-01t834CVg0Yl0CLWQ,3.07,107
GV4fBGL97hEUJkPlKym_2A,2.83,6
D5cTac5rJPIty_HExDbQIQ,1.5,2
oHwkJgs5Fi0HuUISgtz_Gw,3.21,61
M9H8mz7D16W6VVCRO8OgAA,3.14,100
NmEXZjVH9Mq0Vy63hSDMDA,4.44,16
uMO2dbCPPXNlifLqmDcVhQ,3.7,40
_WEcW209mmIi8Vv5HcApHQ,2.33,3
mkshJIgFpZPk718KeEXzeQ,2.6,5
ksC0xdA6QeNuLpew_Lvluw,4.0,7
q5IWRPqeOhj1WygZ1Dcfbw,3.3,10
MhT6KfOP3V_wdoUmtIlclQ,3.58,19
eVZG9sXJSz9zZpX7H2WHiw,1.5,2
cndx8W9hhTspDlzic6yplw,3.38,8
8hDXefyRmWfw_Q0J_HN13Q,3.23,130
O-ylVyHn6e6kaoJO-jHj-w,2.95,61
yb17xHvhDJthJGS10uhFeQ,4.38,47
d47eCbPAEWha4KHmjMB_Ew,3.29,17
6tey1FM5BY4Noema-aDqwQ,5.0,1
FlZ5dTvuoPls8OuXfUAwqg,3.91,32
kUj1sHZisz7zxNysplBoCg,4.23,97
p3PrAbM6GkPkUXcp0FouNQ,4.5,2
MmafQlWPPu0qbA7_1ayHNg,3.48,120
ec1gbPLxYhUYDu_1h4c7dQ,5.0,4
KSLVfh3dirNafZOhVmY1Aw,2.0,7
ZHPT2vwxObASPjo3mi11ow,3.33,9
gisqm25gjoAxutucBYnRKQ,2.77,22
lykHOB7mmtC05NzlhyvbpA,2.75,12
2nmTKapYwOlOjM2e-qd0jQ,3.67,9
IeyEgjCpW6cXnfrS39BSAg,3.5,8
dRejAgrPIwD6AcykS5Re9g,4.09,23
B-DLw09xS5mgAC0lvlGUxw,3.35,20
FAencdv8yZkYi1YGdX1dcw,2.31,45
EoHNVKLgY2f8B2avLGegfg,4.0,18
McwH1sXxBjbbKt2Ak-MNPQ,2.6,5
eFA9dqXT5EA_TrMgbo03QQ,4.22,120
lGJTErTf8Y72U4OLHhW65A,4.3,126
XfWtEoivr71v5SISpHPz9w,3.33,3
AjVRPatAHLNwbnx3GWk5Gg,3.71,136
wO-V7Eqttzlkbmqz3UZzCA,3.53,17
PErmeSGAVKrta886hvSidA,2.0,20
2EKfKOBIuLiCjnXv3fltrQ,3.65,17
aA-02mkM9lkXn8kJC2dseA,3.0,2
mqY2yL4G_BNF8wFZCTM7jQ,4.0,3
fYlUfOfQarOIIjjQDeq6Lg,3.27,30
LrDb1HZRiUSobVwmZKK8ww,2.6,90
gd6Vp5KC2w88jE_WXjlCTQ,3.2,10
_q4ZzkHAVYEEg7ruKcN2vw,2.67,3
AkZ-zc7dIOBcaNoQKGcfSg,3.29,28
mw2DEODfi3i1Y_Vf80Dd5A,4.5,2
guH4DGRw729jqhAeIzOsMw,3.8,5
1ksEqDWneqp8vn1m2zSueg,3.97,104
h8vo2cBL9mE7Ar0qc0oD0A,2.67,18
MWM9tjMcHBBscXOBr6wmyA,5.0,8
DtLIpieZkaObk-YKyPDsMw,2.75,4
OB0tvoRGfcHyW6q43vUXcA,3.67,3
J_VEl08_6ZhHoOUT1-4-wg,4.13,23
4i14LBvjhy7jfbTmhZYZaA,2.83,6
rw7JAQHE5Kpgs6YUMBeaBA,2.75,28
trC8BtTuNJniFaCaK1IQ4w,3.64,249
03IKzXT_2X8qV__BZdnxtA,3.4,5
UTQRh_HcacACelWiickUfA,4.26,66
OQEhO5aXQJe1KpiuVPG7qg,2.43,7
aOR_hD-xXsnU6bgVcJ3uXw,4.03,78
KT9EiMOGpAgFBwVG4GakNg,3.33,6
_-lfVoZxIc-ZJPeEwr1YqQ,4.24,33
cxd51epvoYyGg5Ufc2_Gow,2.65,17
pfqUNYAEZ6IuVZxFl1f6cQ,3.74,70
EzAen1_nwVuiWPKBj9HUpQ,3.0,36
LoIYagcbbQ1lz_p1VDS5KA,2.08,13
GDpGkoFIkRp6b5HmdcMu1Q,3.55,33
bvLYyRiXFjHxSmARAxjj3A,3.33,6
IkMNmQK36geFrxYJ4HpehQ,3.67,3
Ic6OGU2zmaVnjIVz9HUIAA,1.8,5
bUxYCZqDzrSXKayJyM1zJg,2.71,17
RzlylBZTp4FW2qFvje2hAw,2.45,11
44kFi0DuqGCOSBPhUIr8aA,3.75,4
PC_beU1SUIvN4q2vEXOAHA,3.5,6
gas4eqbnp_dzdA3kith5XA,3.5,10
HasA2TThEFsRHk4U_x0RYQ,4.47,261
Qnpa4UlctVllcF8HzUm_jA,3.38,8
KnN4WpIwEPjSAM1Rul50KA,3.67,3
VnXDGjCxZ4p3OIxvKQOvRQ,3.75,4
gPWN2VKeqdWXT80P3FTV-A,4.21,24
OBbZsvsdz5dKedj7xGBAEw,3.5,4
QzOz_AzAtWlPkoDMjzDZOA,2.5,4
NdUpa6d8zmfgEe7EKxIouw,4.58,48
tH7SGQ1WEUoJGcc4wcCrww,2.5,18
X9GymKHZoVoLdG9Yf50j4g,3.63,35
eA8UVigRkQraR_csTKJ5YA,4.0,2
KqgeyLdYbfsd9veyR6UGtw,3.45,29
RklZs4x9QLGB3GeikOc5xQ,3.67,48
fsL04IyN2sIMEU9kNQPJHQ,2.79,77
xvmP6ig7ugiLIltD3MYn9w,3.81,57
BTh9F579ScojkF6X-zPYWQ,4.67,3
mqLIvIVWmV00VWo3L5pj3Q,4.0,186
hzR_4oyJLJp6kuD7w0ZARg,3.75,4
pcZya2NujeyVqauKxUJ9-Q,3.71,7
gWRNTA2NDtwqSLC5NZxxeQ,2.04,26
Z0kyK8wCBNGkkUT9UrMWcg,4.42,904
G7-NoraGlmzwO0sgs4fbmQ,3.07,55
vGMIRqyaYLSWsm_KOy1Krg,2.67,3
0zaZp4Kqar6P4iG0ZfuftQ,4.47,17
D90zYKXq1HcOiWfBgcaWtw,4.26,23
Te4VWxW8ceXp86D2fG5SOg,2.73,51
Y9V4EebKsaBmvKPlxXVheA,1.33,3
m0cqGc2q7r2hmiO7ffC0iw,3.67,6
kiA-L7r9uHh2bqUPxuCzNQ,4.4,58
jt5lOq4Ab33j4LdfjrK42Q,4.0,3
KgTb63IZHFn_rhLG-cpm_A,3.62,106
Sn9Nv3r3Bg8602KwuDw0lA,4.0,2
0Wu4-E2NKM-H8Yt7zZ-cxw,4.35,198
6YbF8_YCRDPXU0_iwh-sZA,4.69,54
Q76FbDBBw4Mm3RZ34cpZfg,4.34,44
w7SrsFV4FL04bhQr-B6-4w,3.65,113
hSh0loErDwANcA82DmyzVw,3.2,5
rrD6XzX6fQ-aBnGczJIn-Q,3.0,5
xGFtlEM3nQs4UmIDUuEw0w,3.5,2
6IL3hY_sCUitx91eOrqoSQ,2.76,33
VlWAXFH5mqzQA9QNt_Azug,4.34,250
ooa_e8Sg04wk6YdYTao_ow,4.11,9
10Srj1qZfB9CsVAwef9_dQ,3.73,131
QaUoEBGpvlswnE2-XkUyxA,2.92,24
JXJToaKhYgcAlL2Ley3hxg,3.82,11
2qPTMjevPpL277yfFfGvFw,4.0,8
YVQ97cMZ8Z-o8dQxs0vT5g,4.0,2
_b9r3punxdaieKCGsIoS3w,4.33,12
0bDp9GJBQ4K4ZTzvewLoVA,3.65,17
1faI_ui70hbkfpIZaPzldw,3.69,87
rDiaO12WX_HaoRA_Y9FbJA,3.11,9
YZuHOgbKiP3dN4_ROOUyDQ,3.79,364
QC2qUZHJHA2NLphZoJ7M2Q,2.56,9
TsJlKhSAMAHttwB82Trsrw,2.75,4
VEojEXbJ81eiPLSSF9jNEQ,4.26,140
ey2TkiJL-5lIwEeFD7ZhhQ,3.73,11
dSEwqn-bKe_0rIx8S_iKyw,3.5,20
2UAbUSTMsR9G26A8AYO3dA,3.86,65
OQiuH7p9g5il4A37ovvoag,2.89,37
BP97hODPAzQvspa3NcyZPw,3.9,10
WGcY8_1NjbEdg57qgB8BEA,2.96,77
u9HjSlbVxJ-X0kF-eg2kMQ,3.68,44
IbO-f15bC-xAxal97GrKww,4.43,7
ieheWXxYPTM2stGLV7fEPw,2.12,42
Br9w9HWDOBMdg6KvgKr_rQ,3.0,3
bfxwldnm7izbQpz4gj3Cdg,2.27,11
pnGEK-CWT8zLwyvQoxOXOA,4.35,17
SBCxhkeiaXdjXECeFn-mtw,4.29,7
iFn4JThr3LYZxgsgDZ4Nww,3.86,7
qPweoC5UlERfrZ4EhCS1Nw,4.47,47
6jchWjYBBLfa4vrODZtgKQ,4.56,39
ZNDPvHO2jp4NWUXFNe694g,4.29,28
cB659faxmZ-2oQMYzhpn0g,4.65,43
_8xYpVdKMllhuuf4PIvq8w,2.5,10
yVfktHMZNaSHM_Mye0vD8A,3.8,10
Er-jhtlK4ecIABwH-keIJQ,4.0,4
JwUE5GmEO-sH1FuwJgKBlQ,3.97,35
-lx64QGdPG64EXpqaZT2dw,4.83,6
FPlwns4ef0bbN2RF1qfTsg,4.37,122
nYjOGfvYpOQGWepIx2Sang,1.4,5
OyLTo8Y0dcGn1Eaed41lzA,3.33,3
9vv4aOYHeH_uBq_-AI9oEA,3.02,45
NB2byroStl9Q2Ne1uuYPcg,4.67,3
ZJxs1L4oMhX9GW00ty0aAg,3.26,43
YDAUJBGWfP7L2uFTFwR6pg,3.25,4
u3I3KAnBGk4kBoSna5XmYQ,4.2,5
G_2CWsU7GYwhNqptrLXUBg,4.53,47
1zDCfNgtfyh-Uw8j3JxhHA,3.58,125
qjdPgk2OuDjmgQkLAEmpIg,4.71,7
55uZTVyfo-Tj3nGyRgeOyg,2.33,3
Z5MURF0ln9rOP9UCF_51_Q,3.31,154
nvwdGqHoQwc7sJOf195TbQ,3.5,10
0DmlApp_OFX1wuwvH7rvhg,4.16,25
4dL8yzQu974eCtTI-V4Znw,3.33,61
_FHj7CEbxgXppkP-XKMuXg,4.38,13
kFVapB4z_5VoOnYazF_ERA,3.95,363
twkCJJvXKBwPoRitFhnNzQ,4.6,25
FEkViB1aCpAkfa4GMWI4ug,3.05,141
GuI460v9AlhHIqArL32i9Q,4.0,5
EprKVyROWak2QXNCzntSZQ,2.45,11
_bDQqgRS6POAGi9-yHKDgw,4.06,179
rMrAMFWTP9YWhKEQyYhduw,4.72,36
KxQKPEBfRGXpWc3OPTUtMA,2.4,5
POTGUAjI5Ag9zRrDNgSVOA,4.23,113
KgbCo7ZDFc5bY7w09PReGQ,4.16,43
vNGkEUtsi3sKXVUrEwNMyA,4.15,156
0xCQ27nh54em2xTG_tXLPw,2.88,8
kOXJrbuB1a1Na6sf_WQnDg,2.17,12
lvM9OzZaZWo1gC8Mwcthjw,4.21,53
kR92Dbu3jwrODAhATsZ_3g,4.27,328
1ulwCamdqoX-SdMTcOhHDw,4.17,18
seC8O6ZfteY5itnYgaiPOA,3.67,3
q8R86OehdNa5fQ9ssu3STg,1.8,10
yKbXWo_6VlS3mD_RcPquog,3.83,109
H83p6FiaQochD6M6eOwEFg,3.87,15
cnc5Fu-xE1CKLI_bh7P01g,4.02,93
UUS9jAYMJLcAUWAUHrqQFg,3.33,15
G4lspZyt7AJx2c3711MaPQ,1.6,5
kziLxFWC71Z6PbKscj79HA,4.14,14
yBvj8B6e0Bj7TRM2743Afw,3.54,26
j6gsvLJfIfCw5uiIicTq_A,3.08,130
XNRQG0gffiO5H4iZdFIOOg,4.0,8
p9saqWBDxV-bl9q7ogrjyQ,4.42,26
SgGINtDKQgoXoAnQgrDKDg,2.86,76
M3vWHpOjARdJKwwoO0Wm0w,4.59,22
jfiWnT1G0Pzq1PtavVjZaQ,3.28,125
SlHJJyPmdksTuMLtSFnLpQ,3.26,39
pKeiYrbA8Azh-z1NqN44KQ,3.34,114
NqlQbjiLrqtZj6i3t842Lw,3.9,10
XraR0XLzGhzVrAdv4WzFkA,4.8,5
GjsA7N1j81TjBt7hT5H4YA,3.75,48
kOK_pWG5OkrBDyxESWPmqA,3.86,80
aLKQpJ0tBBAq3fvDxZZNNw,3.0,10
itFwrNtjrQL5NPMYTeD44g,3.78,488
9dopZKjYiKwPiw7kEQsEag,3.31,67
V_s-3M5OykfPoFTjFwInDQ,3.0,9
4jKfqrEPuhBr-Ssp5QFLxA,3.33,18
PwCIMun-O0dB7Kh1NP7n5Q,3.3,30
NbqbD0vR84L3VN59J41ePg,3.57,28
aU9xfD0OX_R5lcCxPnhHsA,3.33,3
NUkwod-8wWjQ-3ghMoh8bQ,3.92,79
6ap84gB8El-dX8fmET5awQ,4.5,2
27q7XsLrKPNwr8i5RcCOvQ,3.75,12
ip2u1q046HzhFc1sC-pR5A,4.1,31
uQ1A9spWBHXOQhSF7y3Nyw,3.26,62
2KCHbRLC2e9b2tiFN5Gxww,2.44,195
YLyzK5m7DAnvPaaKhQogrg,3.33,3
nu0giYqJOGLVsZLUdPwQOw,4.07,15
yjhhCSSWSr3CwUL_XHokpg,3.83,18
AxScnvjfLqpPmTLXGjNhcA,4.22,45
aVCIF4JaQO4qiRoiUWEt7Q,2.4,5
W4c_DVEvFKpeZUx5wCJxXg,2.83,12
A61mX9Ed_txnw-S9idIdZg,3.73,111
GOW3dIjU7AHKEoU9hbLRdw,3.33,6
pH118PUOYBqVugJH9ASF5g,3.6,55
pp7bhc83cuKC8NkURPaOjQ,3.78,9
E4xZKaClfyebUI59RBOePQ,4.33,6
eIRdDQHmiCHLOn-XtRYcOg,4.69,16
7a2RrK3SYgMOEuJesKBZLA,4.0,2
XxQ3NrCnVLqzqZBs_YDRzg,3.6,5
K9hZAkRFuyfmLwceX8K4wg,3.38,109
6lhDyoMm2C2p5PgYfVhWGw,2.33,3
DjVWQ_Idtw6X5Eg0W5JFWg,4.03,79
t1c-Ix7GDbkbcKy_ZO71vw,2.25,20
59kTtQDwjH-z01r1KixdKQ,3.5,22
t0HV1S6uhBxLB5IyZC5hMQ,3.83,23
RvwpD2zLNTxJE5dZb8qZTw,4.4,25
pz6Zxu_Lw9YmJMjFn2SXmw,3.0,4
yUUnMqu_qr9O4EuDCleKeg,4.33,21
Bvj-UP9khEzuwDIW7eJNOg,2.0,3
NZx8-l781_yegpZzze0SrQ,2.0,4
2MHIzCgnuLrLJcorln_7WQ,4.17,12
eTiwvkmK0JleRwdKqJBO2Q,5.0,7
ilLj6_kmImp3JU66s96Qsg,3.5,12
4rJEFVu0OnCCGWoTrd63Tg,2.38,32
igIYj4v02l7KNIIY6jSlDQ,3.68,53
MBYz3r_77mdQvb_iR_zi-A,4.0,8
VIIoBwWzSkxcD7gp9-i1pw,3.4,5
KFamFJYGsGMgKjhPa1kizg,4.5,12
Zls4XLThHK6sm8NI4_OCEg,3.0,31
AgtFQVxo-PGQVsOdY6Nvdg,3.6,5
E8qTgWBSel2Dg9gVKQViQw,2.42,31
NT7ba8015L_IJtLz-k8b5Q,4.5,2
TwwD5FQSe0vk1Ecp89HjEw,4.31,108
dpYdTnCG4b_qiA0S_TKzjg,4.37,73
n1f9rWJzdGX982bFvZPBHg,2.6,5
O_wVKStXEt3rgZc6MjROqA,4.63,49
WljyWWHpXkukWxNAeJH6RQ,3.0,3
lPlpdssp6gg4Z1VcfTjliA,4.4,5
tghAVX6DJVQlUD3gEcfWrA,3.0,3
nSFZCaugV5BnkyBLnRXdhA,3.69,154
xAlbnLyQhRzO0ZHH0QGYlQ,5.0,5
BRhKD4BEMg6NagsD3z-0YA,3.33,121
Zr4OrMKHx5LhujA8-QMZOw,3.5,6
cwrf67GWlXnwNDEY0iiTgw,3.66,59
7cT_HVp5mjyzCNrm738MZA,3.67,3
2SQdfLM19ZHlIkQefT749w,3.0,18
5NOXZ2UNYeWVW3fc31kI_w,3.5,10
pI70lagk6M2cHExvRGBEyg,3.48,73
O2ZJBS7uqGA0kGDr3-VgGA,2.9,20
pKTeXV3wKJGJOmQjHcUo3Q,4.83,6
-587aHcWTqF_OgPxEqHl5A,2.0,6
Y7utXTGESvkNExT6nr2MWw,2.17,6
Qjl1fyG__EtM7_VsOdB2hA,3.2,5
V6h-H6DAfNuI3Ejn4LXAhQ,4.2,40
ChpD84anxG4iqE81q27R3g,3.95,22
h9rUsezPxktLXN4UQTPG6A,3.63,8
ky_i0FKSIOHEOmu5OAKC1w,2.52,46
d9_yIveVkW7EryyVensD8w,3.96,25
