business_id,avg_ratings,counts
S0GBHUVVYD5alToykPKaew,4.09,23
q7Pz1LLDY3Tqb76zJrJiDQ,3.0,2
uL_kqSm8ZqJ_3U88uwA8tw,4.28,32
ssSeK9MYRCUjoabppekwoA,3.55,42
Xsp9Dy4PQgAssCVk2-f73w,3.1,332
lytsOcdjCk9KTf20eHbBFQ,2.02,80
wVQKpI1jCKgu6o4zADvIuw,3.0,10
ScNZZzPFiQa_Y8cTDUyLCQ,2.08,12
W7UtoDde1ekOmsEeMl8XCw,4.25,40
aXalseOIYr8GMxVkanH16Q,3.75,4
th4uGmjyjPnQpN-ukf20PA,4.11,252
zuJjXpfrYg9ntpc9_ntZMA,3.64,11
dkgNL4LAIyKexAIRQy7Yew,1.95,20
grKO-AmJulPUuSxQuplYEw,2.17,6
DAC0-UTMKjz_mFh-cQ8EAQ,2.51,51
Oi6yKqB_EJFwSM3dnZphpg,4.0,11
keC-Z_YMwd569_NnZ4koaw,4.64,28
XtN9tcefxJtubhUSH_Xg3g,4.18,71
jyTPJVoN3a9bXoq-HHB9oQ,2.93,14
W6R2sYBE6Onk6DQodQkXZQ,1.67,6
Aq5tEQ0OFzlDKSUkyISx9w,3.5,2
zFXEy_jlNHJ3MaZpyhvqGA,4.44,9
khvf19bXVL6TwHxLMeowFg,3.3,40
9X-4Z7QAmzXqitPDe3PcKA,2.8,5
ZCXIBq9iRM4zZ2X6q_CwBA,1.5,6
uH5eAsCo4gbyS_CEkVQEYg,3.0,2
8MxY8ckIhcRgK_zkAq1lYA,3.8,5
6oRAC4uyJCsJl1X0WZpVSA,4.36,361
hvG3fEf0My4xOQL_90MJmw,2.67,12
sFpr4lak5ZHo9jmGkF78ag,4.15,103
VRGLWJryfUIlYH_woaLkHw,3.29,7
c38WumfKrvGkXO_qkCO8Wg,4.56,9
g3-LD-78T2g8fYamv7SndQ,3.85,47
t4aP7ksa716XY6S4EsWFqw,4.43,69
xsgujnG3VWXkG_riDZ0oAQ,3.71,21
nPgN4EXdcfdCGGlyHScc_g,3.5,4
e8O-nfcGk_z_A0KGgkbmBA,3.33,3
Clz5M4GWy4t45vgZhz3Y1A,3.67,30
Um41Ilyo3uJxTD02D1XVQQ,3.75,4
xW8sKKn-I6FY5pzphyx3ow,2.54,13
o2oHkZ6LM4d5CSWwf9yRng,4.1,20
VnthOlvl4XRUgxVFF528Ag,4.1,10
brz0ho_6H2RBhNzl97veEw,2.93,14
VH3M_lgOdYpsn_c2h-uauQ,4.0,4
CW8Iol4tvV2JYfty0MyXzw,4.5,6
mgcT7n5Ok9fV3voBqmGMJA,2.1,10
DS2smdabGmgClXvlvYB9xg,2.92,40
L19_1cG2ALVjdBQ456h26A,2.82,22
UtbvcvXWLCZX75g_KtMW2A,3.94,53
DczqyhtGCzCg3UiD2DXCug,2.17,6
Ixu4O1GaIcpkJ5stkfgXhA,3.03,126
tYlwIZWPEQFvU9avTaIv3w,3.97,35
WeNeNwHj79AfD_SFJ_aYkg,4.0,3
PHn9GiHHipKJf73N0ujhlQ,2.0,1
bulkC_6uGn5FM0vz3Kt0ZQ,3.04,52
xCryT3Vzk_RLIkhiuUJwjQ,3.94,151
5GigZWMKqHnwuQJPTCD3Sg,2.29,58
Io2U84uQln3eRPJhXxRdDQ,4.13,8
icQdkSy2Dkx4RfS1IVjIbA,3.8,5
Fu3If539WjyhEL3rtZ7LgA,4.56,16
7B7ncPm1BLWDhvWFdPdVAA,4.82,11
Jp0EHCipOb_dNuZSCNs5OA,5.0,1
Bvw2qmZkzIJERXktRSl8Xw,1.67,3
5dqLmqNmwpHbxv42S_kOzg,3.94,16
qT4w8n27RBQ_slz_FiK0CQ,4.07,473
f5gBrmGJNpnMClTXgu3Fvg,2.5,2
HlZkklWH0SygopMt_48IIQ,4.18,45
vmrLcb8fBuqDnbWov8VnpA,2.0,3
7UTlEVHU5v2xBLdkGghyzQ,3.89,19
IjNYvtlJznacI9FEm7yG0g,3.14,7
M80LgyAZ-yXYDkCB74hyUw,3.14,21
IpYqN13G2ifwWmDu1DYSgA,4.0,4
M2SjLXsuAy5RNKwxaA5E1g,3.4,386
Of8Xq8GMs1PDhxr8OLqpwQ,3.5,6
71jwNmlPbJsPZJWAdmj7ig,4.25,4
PfsAyWNbiTymc9iIEKLXtQ,3.88,8
UOmSlLpZ0yFljNZ4e-rItg,2.2,5
syt7Au1pb75gqXTlOfN5Zg,3.85,34
WD471zxxlrL7HeRINcyK_A,3.6,10
kCFGPmD5fP8YsmSTPjaCyw,4.5,4
4QoxJaVfDPKF5zV2brPDGg,4.6,5
eMDvSBnFMu7YEkhEbkddpA,4.0,3
K2_Hmmo5crTYWiT_1sWnfQ,2.93,76
2JoFCMaPY81rHG_FDxrUzw,3.45,20
hrQEC_Zn_gRjgV0ptX5tjg,3.26,34
nJ31LKGa6y3Z8vgZr5-DMw,4.0,11
2d8XkodNp0PvV-hqaQACdw,3.0,2
oF6fkggof-biVezMoe0h3Q,3.25,4
_OQ9qkPuDmJQq63qRUzY2g,4.0,5
WZHIYPqGPaPQW97GNrkqjQ,3.71,63
GquupzbBLm4gj65WPrc8yQ,4.0,1
hYBXS7CsQYFofLfTDT2ZLg,4.0,1
eZR0Voh6f03opb4fEhsfUQ,2.5,2
Eu2svxHuLFeLzGlwy8hciw,3.67,6
cufHQyGujsbsi1JDMEjuOQ,3.27,11
kLAxRU19GwueWSMwXAr0vg,2.09,11
Dy6ll8Qc6_JBLfe3FhPqJg,4.0,3
7zpATb9XA3PUfPz_0sLmWA,2.33,3
bKSVq7-595YyTX6Xqjt6Uw,5.0,5
9O8V7j5otIRfNQ1SZy7vyg,3.0,4
cZ1uZkJ2eFlGuYqiIydRjQ,4.0,14
X5QTGpPfqXFtmtizsGAksw,3.54,108
p0r0Azl4yjyVji63rJMsKw,4.2,5
qBc36uFI7orWS8NpYZCv_w,3.32,72
dJUX_fEtWR-k31sZZY2gjA,2.92,26
xhFbkNREtosTz4b2FiQQxw,5.0,4
HRIvgh-RmGcaMyz8oT4b3Q,3.45,11
qzgkgY4x7qrzBTANzQgM3Q,2.14,7
3MmHmJXr8Ltk_Z5EGE4KUw,3.64,685
zjMJH2iLSHuJZ271I3QrPw,3.33,6
pvbBfLIVJ_5sJXUTAKmkng,2.5,2
FLdXCNVr62rufmbW4tB8JA,4.56,54
04SjxbgQIhszy2Py0BnLfA,3.14,28
yXga5Xoc5fe-G_yAPGU8wA,3.5,2
YPpFlvaOMpCHQcARoVBN5w,1.0,1
wkfTU4RVrFGRzJYMTmbSng,4.43,30
0_LZEAYsexEZS-OFTjdjNQ,2.85,287
aRaeSj5VgiNx78qHuGGNNA,3.81,169
h9D494ya9sx_pD_sPUKxvA,1.17,6
hx6LHSe9zl9rWWAk1WEz0w,4.0,2
jJfTh2O3M2Q716akd9Dr9w,3.55,31
T-yPFnNCWiH7TA23j1BxXw,4.0,6
PjsABeibMXg2CGInXsqFKQ,2.67,3
FouuQ7viTb4Ief1ZxUtb3w,4.59,22
9SrR4mkEsyimsimrc-vP4w,3.06,109
ocBn5aTkPzIspEW_16_uMQ,3.53,68
5SnPpsS2ArtZAij7o4WuRw,3.71,14
KoYqk_kdf-0Zu8F1CUQJXQ,2.54,13
vXNrH3IRs_51_mvmsfMNWA,3.25,4
_TiX1DgK-5KGPp1Wwez95w,3.58,40
FtIGu0MnMtA-cYzqDhV8cg,4.46,69
I-XVVPbtZs_Z-7b_-75UYw,3.33,9
E1iGBnmtLu_DqtsSKnCQ4Q,3.67,3
XjueQh8rz0RiUWCUzGYY-A,2.33,6
LeZvUoCSpJ55pYL25aMozQ,4.0,11
DT88phJNnT7Xw_yEm1z_ew,4.17,29
c9TDLIjHDt1Lrxv0U8ELxw,4.4,5
2nzUx_M8Szyzsf4CszHasw,4.39,218
4YiayKmzqRao1UNb8Xh0Bw,3.74,19
h-lYUPCp7IdGVSpH3-wRzA,4.67,3
iAKNlWV5WM3qedno1oBRwg,2.5,2
8dqFC8feOY5lzQlHRQYwSA,1.67,3
I9ou3EWN8rz9jva7eOWDhA,4.05,20
em3gydy9BgDBzMTmhKpt5A,3.78,82
0U31acpk9ICANe_WN3qDOA,4.33,9
SFd4OOIb0tfAXZ-PtXbFwQ,4.0,13
V5w1ThWfQdolgzIL3rWPTg,3.67,6
7_TlldzqWWtdeVT6tKa8OQ,3.75,4
ou5yH_kNEiN8J_GTSGYSvg,3.39,18
dZb_-YeZGUWlYNd-nOXRYg,3.07,15
u092Mp4R5BrR2B2Q_bHQ_A,4.3,10
QICgwHWhXIbihfcMKtws8g,3.0,6
n5OSE92oEzDCQLCDrzrS7A,4.29,7
RUcgIIvxzDbarVNzIUO-Bg,4.31,26
Yb2pNCxYR32XKmpirqJqeQ,4.14,51
Dg6NoAEUutXQaKJumpBDgA,3.82,11
ha3m97grf27exFfyrBys2Q,4.25,4
xCmGSQ4evtMcLUe8LJRYnw,4.5,2
6-O63QoQA7mCVVAH-MMtuA,4.39,71
w4z6geOEZvbgKrFjKs3H-w,4.5,2
buHdrzRiFpgYg9u5SbOu3A,4.71,7
nTtHXkGVjBrE1Eez-mT3aA,2.88,17
q-hsairntIcaUs2BCQ07Fw,4.07,14
iq8BbCBog6NJH7rHEqb_ZA,3.75,4
Cm8adqSt3IZSmVLJRbNfyA,3.31,42
9d4i9ssv0XAc2I93ZgH5-Q,3.93,29
ZOROJ4IV6V2sEAmh0v-w2A,4.06,34
t4pkeGscooStLjy-Js5Byw,3.08,37
OE7RmfGvpvSEv4g3xDKfSw,3.96,163
y0pmoFzlKOhozDmJPQYNcA,2.74,27
iXnB5jI6x3ChN6HCSJ5-Aw,4.0,1
Wr-Gf_sTcN3nmruFO9TNIA,4.5,117
VbiH2ia99Lc94zIJBk-Yyg,4.14,7
ZqeIEOz_NvcInu7nFhA4BA,2.61,49
pxh4yt-TYwk77GFL1x3z5w,3.4,5
KB3Iy4XDXP40KcUEQ9EaJA,4.56,9
k5N9Wf6aijAll7XtGct_Dw,1.0,1
ShJ3Qn8QbGF8jrk9F3ZY1Q,3.91,11
26z7foWkKiljMAwENStKAA,4.14,21
ACeo3zxrLN5gFc42NlwS2A,3.0,4
Lcc6S4aMonFd69paDzMxcg,4.0,13
iyc8liplbJCVxSl9mvel0A,2.71,7
YZ3CmyNVw1qw5dniPAYb-g,5.0,4
MNId39rbsGvDA1S3s5WUAg,1.0,2
C9ldmXTvItJRDmYE-nLSzA,2.71,7
lwgBIboXZ4j9uuZthAvTEw,3.8,5
Xi1AxyoKZ37PGzorOh9Ing,3.67,36
INMlF39JiK9buYVNUR6O7g,3.75,4
2cughmchl1LmKp8jQVDP1g,4.0,2
4Wr_IyzCPvfcqAC5UnLSsw,3.33,3
CNxkXXv7NVkoLWjU7t4gwA,2.64,99
TQ6LtWUKviieSZDDPwK2iA,3.82,17
xTluZ-CVz18esCjeMxUuGg,3.67,12
92Z2b94IO-ovEUmrkzarMQ,3.9,59
2FeI5q8Sm1Hk9jF4XGJbgw,3.25,4
QtTHobRHDP_a_SzicV3ncg,4.8,5
GnKSTLyqXH8xPY-zwf-WLw,4.67,3
2MM8cFKHp8OaB13fp0ysGw,3.38,8
iuQi8l6qW_EKj-ZoqYeIKg,5.0,1
eF4Z2n6kQ95nWURt_5BMGA,4.0,2
TRcQQJ6h4wdf2_zAyJXR_Q,4.18,98
U4hBrm6TcjKo5rFgYi8WLg,3.5,4
oRBjx-PI5sKPA2AT312GjA,3.5,2
naqJ8iKmZ1m9YWOyvgODZQ,3.37,52
UNHfL3cp7zDaZEWaCDhYbw,4.63,19
iO5rVwVwQmtlHxpTltRWdQ,3.0,2
_ODHYjCmrb3W9hIGJI1uaA,3.93,99
Rty8UukLzyT6TeEG3WxcBg,3.5,2
4ICAmngBbvxP1U-CH_f39g,4.0,1
3FHNMT6IX1j60cutRxkKCQ,4.09,64
bXXVRau9ySLcZVkjaAOBIw,2.29,14
0wK--zW6Bgqgvnob8Qc77g,3.6,25
otZmnUqrdj1oENDd8N_4Wg,2.48,42
E7RvFsgImFGoTE437DJdPA,2.77,53
Ess45I5Eefjnte2B2nHP_w,3.69,52
7O1WVPggPtAbUdQsT5id_g,3.86,35
XiUxS327vVkwWtR2TgpxLw,2.5,8
-3xbryp44xhpN4BohxXDdQ,4.0,138
eyI-uJa_HBm7wAgeKVqdIA,5.0,1
F4SThfsVJyoINtwJ-OXzCg,4.43,53
UomQ7gVcsc8zXeVUAT8VzQ,4.13,8
YkFBelUWinftlweJzuiIAw,4.36,211
z7zJSAJtpmfHsWYlH-O7-g,3.8,5
-8wQB4T-cukbHZGO6etPMA,3.83,12
m2_SsniQO2FG8e0T0wtsqQ,1.5,4
aTwYIgWQUfoa2HobcjodTw,4.49,193
ERgRiC6UDxwSHSynlvmJtQ,4.0,1
LfKPiwth-lGmCKTxlDoV9g,3.96,268
BTocruqR_yiWqySYNI4Drg,4.1,10
Y-XS9r-jlFgqVl5vERvFgQ,5.0,4
g_kOqG2Zl8ygx46XKtWilw,2.75,40
Ttr7zkCUwGY0FxlRAEHopQ,3.5,4
TwMfahsPHFnkLiqqvyalAQ,3.53,34
A_ah6hhaNcBDuUR5xVrLDw,4.79,47
MhH1kl9faN3RvIO4ptumTg,3.34,70
8v6u2i63OEPTxIO4dZ11YA,2.33,3
SqZxaw_2DdZhWE0kCpToyg,3.56,9
G90_hrydwP7mZEbehciP7g,3.49,71
qQFV4oWaOCSHNLEu07tjMw,4.0,49
rQUg0j7KpXUt4I_Maz_wjQ,4.4,45
pGUS_Bj4FH-RfLozQslfjA,3.67,30
rc4mjVwefgc7eeGdjIsDnw,4.4,5
L0uKIbds8dUVCuXIWE1q5g,2.6,5
O1tSroSISO8Xs8XfSr26Gw,2.6,5
YYmTjpFyEdpCFUE0_J8OhQ,3.41,32
kf-nMhXviwpAPL4WjpmwNQ,4.5,4
ORwyUtfcsJwONIDL7ldVOA,3.0,2
JCqFWCn31OMSk-vqF5aYNQ,3.5,149
Vf_Ng_A1KKOrD0Bggx-ueg,3.1,49
O8OU3j2fsKbDG26UFVmvig,4.0,3
uah5bJG_bYhHFe0p1t1m0w,4.0,3
2xmRqCzVBfnoJPzBPnefyA,4.0,2
-uC5hF_5c-bCP5vcNOxNOw,3.33,3
raaxDfFSCsqpJVSo2LAC2w,3.0,3
ubCl4IdtT8hfQbctB4lNbA,2.29,7
pqx4o9fMo7Li2fuCbHLYnA,3.83,6
-eZUYixS68S8Tn2Z2mT6eA,4.2,10
v3DH9zmO1bBTGAr4ympm1g,1.75,4
sldKc-I-PDQg973dIf4Yyg,3.63,8
77ESrCo7hQ96VpCWWdvoxg,3.18,17
G-cuQkrV8KzGIBxZwUS_ZQ,2.0,4
_jbeTDw6XSuvLaR1V_z8jw,3.53,15
JSZJBRzzx0kZ41da17bxFA,4.0,4
Ei1iQVVjhS3REUbmjUg5Fg,3.67,21
os3J4GBZ-KcMQ334vokDkQ,2.5,2
UlSzm4inJmYQ-BKRcW716g,4.77,22
nTBXq_Dwk092aprpji8wIw,5.0,5
NUCuXXjvhi2E-QiT5EUQdw,5.0,3
i9m-u0nDFLDuZR0pKQ6C6A,4.0,3
EHpmE7e3lU89uwzSt52_fg,3.69,36
aIINxSEOaXVvmn9DQqp2Ow,3.8,15
xMekAmDsCdhk21Buf9ucSQ,5.0,2
vtx6CBAGAMq_vQpSyXmZaw,3.42,12
JSuzEURjXIr0G8WrECZIoA,3.43,110
aSbFdUEvx8ZTPcdMIy4XTA,1.0,3
NVunai1t_GXQCAdDzFWJkQ,3.55,330
OW4yqZw4_IAlr-zNjRg0PA,5.0,5
F0BTBm-CXuBk8JWZsMuBKA,3.92,62
AZrHgTEzuwrki9eBGjWBIg,2.0,8
upzSExkcvYMX9dJMgNARXg,3.84,44
WfdHpV_TeaftuwIGcwBQBQ,3.83,60
rBPQuQgTcMtUq5-RYhY2uQ,3.33,1047
jqV6aLcRhVwxqtawp2Prdw,3.67,3
vA9aCw2kTgN8p2SLdm2mDA,2.2,15
J6Z07awpkFWll20ReuHY9Q,5.0,5
wNGb_2d7xNME1gEvzluCnA,2.68,22
ix5uRyU9XPjI69VWPbTpqA,2.0,3
9vcKJZ9Ur1y8-3WNcaf03Q,2.75,8
DabtJLx6Aw5BTTda8EdnKA,2.0,3
KW6HejC-67KSL9J8Cz1dSw,3.12,26
6UXw7_U13Th0PZlMXZbjMg,4.55,144
31x0JXe6pG_DaID-8N92GQ,1.0,3
UtEjf0xNOJoqyQst6EYUHA,2.5,2
TnMJmcHi9m7qFAB2jBnDZA,3.25,4
WsqAILgPniet5urqPFHocw,2.58,43
G4adLjaCZQ1cQ5nrCQam1A,4.08,12
FZbOTO_WU10O3YEi60kahw,3.38,13
RQaQiRanZocObTLUujQ9bw,3.15,13
84T2HrgUxW8hEBhZZhM3Rw,3.05,22
nPAklQa5j-c_5mnBp7XArg,2.83,6
QU4wnowdtJ-gqLIdQISo7A,4.0,4
7KfgI59JMuYfL4yBKsl6BA,3.93,14
Hn7f_Gh5ffvns_7nU4Wqxg,4.07,27
SfBHIShLosHKWWLFuDFUhQ,4.17,23
3qUBQaH3qUVgGNQC_c5nsg,3.57,7
Yl7jil0y_1GK1Z82vmUQew,3.0,6
6tUz_RYIa82JVvAXR5nHwQ,3.4,5
fQ3qIzyV44E0gIIWdtaUow,3.8,25
Hj07HBtWfMPjtMGB1cFZvA,2.83,6
SkiQh32UtfsRBj_l7cGwOQ,2.0,3
cfRrO0P-L7o6UWL81pmxCA,3.24,41
6YdMVTb8iEDa2gcDDATntA,3.0,1
4VhSs1EmB1zygH3WYN0I-Q,2.76,25
5MrvFGWFMk6fN3WyL0XCyQ,4.5,4
lTS2DQUO5HpDbF6vvr50hw,3.55,11
kP_NxoI4DyQ1y60i5xsTCQ,3.42,12
uv9ylLhN_4JZqqUY2jo-ig,3.25,4
oEjdNvlluW5_Ng9kewJFBg,2.67,6
LGZ0Ajda5LMhpREoSMtw0g,1.8,5
0dZDsLpO8xcluLZZ6sXtLA,3.24,25
Iyy4pDmnKTZkAorzclO4Eg,3.95,310
CauZCFJ_WQ-yxqSb1puaOg,4.38,100
1T1Ckp3dzHiTAClm7YISSg,4.69,16
31Ix66CdEqyiNJ77XuoXyw,3.9,107
o5PqK0R7IhyU8rlgr6HlrQ,3.33,18
ykkz5ODLIVMuA0TzEarQ0A,3.69,13
oXUceqbZEAKclrIXE-erYw,3.49,37
WnKo4iXs5xPceY5PrZO1oA,3.0,1
XRLPalwuNwc3ROsYkmWpbA,3.4,5
O0x6viSIaeRYNavz23yhxw,2.87,15
uVmXLy5PxF1fdHpYwUtx-Q,2.17,6
-bSXOBQQMFS93NGm5j-VkA,4.33,3
Nb5q_3-SvOtVeUgZIqYZTQ,3.25,4
cIAd1K3INw6se9MX7Usi7A,3.46,35
3WTt7zs_JGdQnFnxKADQww,3.17,6
yBJgkT7950epzcHduXo6iA,2.14,7
naUFPFYH2CqHtTrV3IAJrQ,2.75,12
5Kp6LQt0pg8f3jVFCQ3NWA,4.37,19
hGf9jOTEzVPAa1B--nRViw,4.0,2
-zFotxFhuF_t61LzrtW0Wg,3.5,2
wPMKAGNsLXNr-A4_ctxU_Q,1.5,4
fm2NFXf6LZRzECByWd2O4w,1.25,4
SNHRTc86YAekPaTolRWwWw,2.14,21
e_riFHMoJ1Yguvr0KtOkDQ,4.11,45
yJOzFipjjbJvAxp6iVyB3w,3.89,28
ObjjaNoW5ka25Z7tgxVHFg,3.55,11
vHAUp-I5mquYLKLmQw5LaA,4.31,13
k5EvXsFQKW_EfJbRbW2AwQ,4.0,48
Lr-ht0E_xIUI6xam5_vPwg,3.57,7
EKTqp9HjiFMOT6soOUbtJg,4.23,13
zhQzX3CxM0tdBXwGUWmxGA,4.75,20
y6By0uxDXuxNzVXfJgwxCQ,4.88,8
NSsA6WeNoVKsDvRw9S7W0Q,2.5,2
VfzUmXIgowYKutptfwR7Aw,3.65,23
fuCKyA_ZTXVEo8BwUaeh1Q,2.5,6
lwM1bditFeA2DF_-Z9Sxxw,4.0,3
uJczFcnoK8f9uWgtb0hFGw,3.37,49
rnuJIxhGzwkGGY-X4wYOhQ,2.0,2
i__JwmH0Ym5lKIBBvEvURg,3.67,3
P9JSjSIJ59d1ljbgtVUSXg,3.5,8
INFG341Vwyr1M94xpimsmA,2.91,33
Q2dEL_fB-0A0dT8Vb0WhjQ,2.0,5
190D2A06310pbuWGJmBUIQ,4.0,3
QSdTpJxyMZcZgne-4On7vA,1.75,4
yyRDQEwLkWXiMh3C5ES3Fg,3.67,6
olS4AXQTzT1OFx3wKAYv9Q,4.35,52
d9tfNSly3IRSQIquHSgUGA,1.0,2
9eYvD9isKnk1TvZ5LX5C1Q,4.29,133
lbmc6CVmw2bIYxo8azhyPg,4.0,3
-wvryBujtHabx4jCW98eqQ,3.12,41
yAC6PHPOOqlEvrzyVjItkw,3.0,2
106JT5p8e8Chtd0CZpcARw,4.6,10
c4FLMLP7hMnAbSiW2o_o3A,3.0,3
Q-BGZETtbDFJZjw6ic9hCg,4.11,28
hWhVP-28LYP3llaMlAJ_JA,3.89,158
ehjIZF12ZzG9kTeKzhQTgA,4.0,2
JyfJYQURfRuDvrWRlDDELw,3.47,77
eXxULzJRIutN6wF1mQH2Tw,2.38,13
_zgFLQBXMBP7XMhKp6_BYA,3.5,2
ybZ3HZa_ESwRP6ouQAQ1YA,4.75,4
P25sdf5qPh-FlN_ar1EXhw,2.49,70
no_FXjscklz1SEzM_XnVgw,4.08,208
0kZ4aYmqf5fzTt9Yvz8Kvw,4.0,29
c4WkC-eOoqZwT2qe9ci6NQ,2.71,7
qmBe454___zibq_r4AQIAg,4.94,32
UJsn0M9CN5X4cfhxuZjS4A,2.15,13
eh480J34aBFwikOvwlZaNQ,4.5,2
k0HMz_0Q7EJDx3w4TWwsSw,4.0,8
NmDm0CFwN1YrqqqLZ4CCsg,4.8,5
ASNxwg9dD4-_F4H1uNN2KQ,3.13,8
ro4Y_MqR6YE6ejFr0XGC6w,3.89,9
uQVFbwN-BNqNWdyHSE9_Bw,3.0,4
QAZblNzNP2GAX7npxTfLiQ,4.25,4
OMcolIs-bKef_lDkU3WZNw,4.0,3
nt1XC82nR3VSNvTKGX--cg,3.31,49
Z4UuyC0XJTNQ3bAlluOY9g,4.0,2
RSus8g2uybiZVmcTK0PeIw,4.02,144
kv-luwyaJYF3yCk2__-27g,2.5,2
gOOhZaWGpqvDqTBxnAxmHA,3.25,4
7eL9P3f3P2AmVceWnSVfiw,4.38,8
OhUHIehQOj2gHN40M9GRcg,3.55,33
31IcDxg3P4P2kCjZ3OLCNQ,3.33,3
LlZZJGe_ToqxLefdOqsvaA,4.5,2
jhIlYwE10N_FZwRxoJXHLQ,4.33,21
t2UksYLHqIeKcOIwsuLhjQ,4.0,1
1OA1jo0GlK9sf68f00w8ZQ,4.32,180
L-g066BzP_MPRJOWwtr-6g,4.0,23
1O_Cxkrk0uD_SgId3KaN3w,3.57,30
N2DwycuZl95miWf39Yskaw,4.0,5
DKNkaZum50RbTRDFsa3kIQ,4.71,14
0hYTkJtgQGu-ysCZnmFZDQ,3.9,40
Cl2iSHnH7oO87BCqImJLbw,2.75,4
ZKHmSv7CqjlmeM7VSUnmcg,3.67,3
AXZFFHrtIikgytuXcT9Y2w,3.0,2
D0IB17N66FiyYDCzTlAI4A,3.2,20
_U2rYiyKaroF64PYVCWpEg,3.71,7
zt9KcPrpE032w3KyVQ_Nfg,1.0,2
_bNA90EW1EHh32DEGGaSRw,4.75,16
awchAzxp8VwNcgj5oz9WDg,3.4,342
09H5iBjLtJCVl76WLW_a9w,4.14,7
oQOo1rebP4bieLEEoVHbQg,2.88,98
O4E5IXT6zVJ3VpbYHqxRug,4.05,22
vGDD3pGaMT0JUuNjPohVtQ,3.83,6
onrILeMjuoOlJlX4BMXzQg,2.92,24
2va9Ql6OCNWniepqb0eLlA,2.88,32
efsZLHcgEn7hKGB05B569Q,2.77,177
RO1fBofbml7ygeY2AiWFYg,3.57,96
yXuao0pFz1AxB21vJjDf5w,3.5,2
PT8kPZPnrY2UYRZ_An58WA,3.61,120
uExp0zLpyyz3Oaryng_Qeg,4.0,19
9NT8Ne1DICkv0ebX-gVK5g,3.0,27
JqF-Jb--Gx41NEPGsQjOjQ,3.69,16
p9chyHwl6KJ5B6C935hRSw,3.88,17
CNjldJpczIX3p4IfXzEmyw,1.67,3
2NnES_12fMqudH3L5bdrSA,2.17,12
hiXt1iC9nJh3--kz80zRtA,3.45,49
O8BRzdXLBzu6K4Sm32fxng,2.84,19
xNmhVSujLo1kC9cgjOE-sw,4.69,42
ZHmXKlyZLi7FO8RzdgdaOg,3.97,38
MgCds-bkgu4KJi73agCtrQ,3.6,10
SAaB2_tdkALzrFK4tg-fRg,4.83,6
4jxe81SmrVLp_XDUIpXYMg,2.67,6
YVmP0J7WjYKvbhAknWIUaw,3.21,39
iQMIJhaLbcOgsf2Ukr_q9A,3.6,10
_IlrF3VSd0lnuIS-kC90dg,4.5,6
pk0vem-ismpPnVeTIG0Q5g,1.25,4
1T2rnvl67Gk9Uc0gzsCKQA,2.95,22
VK7XhT6wv-mWV6N1IU4xXA,3.35,26
qWsWsHsOY9rTZVEr773LEw,4.5,2
kmoRy39IByQ5V-aAg-Jbyw,3.86,7
jXgJIARO9T6R8mkWxqXUIg,4.57,90
UdEXv9VninWOB2iR0M-i7g,2.5,2
0mPrp8m_caTxdSGfIxNtTw,4.04,204
YtLmp1WRJJWl8CcZMJYZqQ,4.33,3
HzghOaRbXbNx15PraY_Kkg,3.5,2
1HqmlbLCoFBEF_V77oJTnw,4.17,12
nBBEE1YVO0atXbkxfrNPhQ,3.83,6
ruA8DUnrsRJ9H0hWhwQAqw,3.27,44
cWFpyN49FRsFrNd3_cb50g,3.08,111
moL0xxSeGhMXzPt2GH_i3Q,3.33,3
IncHBMUV1ZqQIuuUqNWCow,3.53,49
6odRX3yEdOPLXlr7PBHuug,4.75,8
DIuYq0A_1SVYToTJdsyMPQ,3.33,6
NXPuaH5R8rMfYqnnP5s1WA,3.71,17
Oi7zNRROJa17Y1-IE7A4Gw,4.08,13
R2HLYDDjLfBDdkyKVtofBQ,3.31,13
4r7oHMlpmE_iYB0xPIYXyg,2.94,16
jBi0w1c-CkjR4K0kxz_PPQ,3.23,44
-3Qu8aYgOleRw-OThNPovA,4.0,3
F6bTH4qztK9HBDp3kNzsWw,3.89,19
m0FLMyymdBRHin2xaTqkLw,2.71,14
nNczqTna7cD1bDh0AbEPGQ,3.86,14
U2JW2qOGnjqPhREgUR__XA,3.47,15
_-9pMxBWtG_x8l4rHWBasg,3.6,63
4l3eeM1sOACwdJAz4UyIPQ,2.0,2
_gPmBXNTJqI5tGhe7G_BKg,2.67,6
whURZC712-kWnd1vEnqzsg,4.25,4
uPl9d1zCX7wQYP1EpqrwQQ,3.72,39
2E3OHy9UBnj3hoVw9RKx-Q,3.69,42
tk9eG67j-pv6cwucIAYCuA,3.91,43
O9PzfyF7tpsE1GW-kHtayg,4.5,2
uQyrVlJS4nh2Y3C0fCy3fw,3.06,16
dLIoHdn_lPiA1UC9sLqugw,5.0,1
kivBCN1_4bRAOlEr9Ump5g,4.0,3
jTKRu3TEGyGSVSiiBx0Bsw,2.33,3
WSVLmH2Ggyn43RYZhDOVPQ,1.5,8
qVWR4NHU3NXlEIaCy67g2g,2.42,24
_K5cfCM7-zQZ1hXdbsc2fQ,3.87,91
WEWNWZ9Jgu5rdTz-Wm6j-Q,4.5,2
YgRCJtt7pGvwlb9Ktumeeg,3.15,52
Ij9akObM8Y_I--7jkKvE8A,3.44,18
Cy_BQm29C_CElMl8kr8A3A,2.75,16
g0L1DqvhLyfk1P7Y9Bvuhg,5.0,1
